provinsi,daerah,jenis,tahun,peng,peng_asli,cluster
SULAWESI TENGGARA,PERKOTAAN,NONMAKANAN,2018,721815.0,721815.0,1
SULAWESI TENGGARA,PERKOTAAN,NONMAKANAN,2019,754733.0,754733.0,1
SULAWESI TENGGARA,PERKOTAAN,NONMAKANAN,2020,744283.0,744283.0,1
SULAWESI TENGGARA,PERKOTAAN,NONMAKANAN,2021,789518.0,789518.0,1
SULAWESI TENGGARA,PERKOTAAN,NONMAKANAN,2022,799979.0,799979.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2007,405720.0,405720.0,0
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2008,442801.0,442801.0,0
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2009,584063.0,584063.0,0
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2010,754918.0,754918.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2011,745070.0,745070.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2012,785486.0,785486.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2013,852692.0,852692.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2014,899893.0,899893.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2015,905665.0,905665.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2016,1096445.0,1096445.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2017,1135651.0,1135651.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2018,1255958.0,1255958.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2019,1305905.0,1305905.0,1
SULAWESI TENGGARA,PERKOTAAN,TOTAL,2020,1316401.0,1316401.0,1
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2011,240739.0,240739.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2012,271348.0,271348.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2013,284683.0,284683.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2014,291923.0,291923.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2015,329208.0,329208.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2016,371733.0,371733.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2017,409856.0,409856.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2018,457496.0,457496.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2019,475215.0,475215.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2020,506739.0,506739.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2021,509723.0,509723.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,MAKANAN,2022,535048.0,535048.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2011,239546.0,239546.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2012,260151.0,260151.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2013,281806.0,281806.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2014,308698.0,308698.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2015,344281.0,344281.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2016,434835.0,434835.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2017,443862.0,443862.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2018,512252.0,512252.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2019,546074.0,546074.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2020,531059.0,531059.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2021,560769.0,560769.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,NONMAKANAN,2022,576546.0,576546.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2011,480285.0,480285.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2012,531498.0,531498.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2013,566489.0,566489.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2014,600621.0,600621.0,0
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2015,673488.0,673488.0,1
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2016,806568.0,806568.0,1
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2017,853719.0,853719.0,1
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2018,969750.0,969750.0,1
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2019,1021289.0,1021289.0,1
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2020,1037799.0,1037799.0,1
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2021,1070493.0,1070493.0,1
SULAWESI TENGGARA,PERDESAANPERKOTAAN,TOTAL,2022,1111595.0,1111595.0,1
GORONTALO,PERDESAAN,MAKANAN,2007,119764.99999999994,119765.0,0
GORONTALO,PERDESAAN,MAKANAN,2008,133510.0,133510.0,0
GORONTALO,PERDESAAN,MAKANAN,2009,147191.0,147191.0,0
GORONTALO,PERDESAAN,MAKANAN,2010,194224.0,194224.0,0
GORONTALO,PERDESAAN,MAKANAN,2011,226255.0,226255.0,0
GORONTALO,PERDESAAN,MAKANAN,2012,243994.0,243994.0,0
GORONTALO,PERDESAAN,MAKANAN,2013,246612.0,246612.0,0
GORONTALO,PERDESAAN,MAKANAN,2014,323180.0,323180.0,0
GORONTALO,PERDESAAN,MAKANAN,2015,287010.0,287010.0,0
GORONTALO,PERDESAAN,MAKANAN,2016,337137.0,337137.0,0
GORONTALO,PERDESAAN,MAKANAN,2017,394003.0,394003.0,0
GORONTALO,PERDESAAN,MAKANAN,2018,374990.0,374990.0,0
GORONTALO,PERDESAAN,MAKANAN,2019,404408.0,404408.0,0
GORONTALO,PERDESAAN,MAKANAN,2020,434893.0,434893.0,0
GORONTALO,PERDESAAN,MAKANAN,2021,480020.0,480020.0,0
GORONTALO,PERDESAAN,MAKANAN,2022,501696.0,501696.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2007,80326.0,80326.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2008,90760.0,90760.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2009,110225.0,110225.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2010,167397.0,167397.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2011,207844.0,207844.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2012,224699.0,224699.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2013,251364.0,251364.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2014,223008.0,223008.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2015,234180.0,234180.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2016,295510.0,295510.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2017,328112.0,328112.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2018,363356.0,363356.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2019,400875.0,400875.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2020,431686.0,431686.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2021,473763.0,473763.0,0
GORONTALO,PERDESAAN,NONMAKANAN,2022,408531.0,408531.0,0
GORONTALO,PERDESAAN,TOTAL,2007,200091.0,200091.0,0
GORONTALO,PERDESAAN,TOTAL,2008,224270.0,224270.0,0
GORONTALO,PERDESAAN,TOTAL,2009,257416.0,257416.0,0
GORONTALO,PERDESAAN,TOTAL,2010,361621.0,361621.0,0
GORONTALO,PERDESAAN,TOTAL,2011,434099.0,434099.0,0
GORONTALO,PERDESAAN,TOTAL,2012,468693.0,468693.0,0
GORONTALO,PERDESAAN,TOTAL,2013,497976.0,497976.0,0
GORONTALO,PERDESAAN,TOTAL,2014,546188.0,546188.0,0
GORONTALO,PERDESAAN,TOTAL,2015,521190.0,521190.0,0
GORONTALO,PERDESAAN,TOTAL,2016,632647.0,632647.0,0
GORONTALO,PERDESAAN,TOTAL,2017,722116.0,722116.0,1
GORONTALO,PERDESAAN,TOTAL,2018,738346.0,738346.0,1
GORONTALO,PERDESAAN,TOTAL,2019,805283.0,805283.0,1
GORONTALO,PERDESAAN,TOTAL,2020,866580.0,866580.0,1
GORONTALO,PERDESAAN,TOTAL,2021,953784.0,953784.0,1
GORONTALO,PERDESAAN,TOTAL,2022,910227.0,910227.0,1
GORONTALO,PERKOTAAN,MAKANAN,2007,175183.0,175183.0,0
GORONTALO,PERKOTAAN,MAKANAN,2008,186260.0,186260.0,0
GORONTALO,PERKOTAAN,MAKANAN,2009,202468.0,202468.0,0
GORONTALO,PERKOTAAN,MAKANAN,2010,260412.99999999994,260413.0,0
GORONTALO,PERKOTAAN,MAKANAN,2011,314046.0,314046.0,0
GORONTALO,PERKOTAAN,MAKANAN,2012,319105.0,319105.0,0
GORONTALO,PERKOTAAN,MAKANAN,2013,334025.0,334025.0,0
GORONTALO,PERKOTAAN,MAKANAN,2014,367410.0,367410.0,0
GORONTALO,PERKOTAAN,MAKANAN,2015,400853.0,400853.0,0
GORONTALO,PERKOTAAN,MAKANAN,2016,458798.0,458798.0,0
GORONTALO,PERKOTAAN,MAKANAN,2017,525875.0,525875.0,0
GORONTALO,PERKOTAAN,MAKANAN,2018,501436.0,501436.0,0
GORONTALO,PERKOTAAN,MAKANAN,2019,519468.0,519468.0,0
GORONTALO,PERKOTAAN,MAKANAN,2020,532422.0,532422.0,0
GORONTALO,PERKOTAAN,MAKANAN,2021,593594.0,593594.0,0
GORONTALO,PERKOTAAN,MAKANAN,2022,576110.0,576110.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2007,231308.0,231308.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2008,202981.0,202981.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2009,197485.00000000006,197485.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2010,277089.0,277089.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2011,361647.0,361647.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2012,365828.0,365828.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2013,405979.0,405979.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2014,463936.0,463936.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2015,541711.0,541711.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2016,567969.0,567969.0,0
GORONTALO,PERKOTAAN,NONMAKANAN,2017,680550.0,680550.0,1
GORONTALO,PERKOTAAN,NONMAKANAN,2018,653909.0,653909.0,1
GORONTALO,PERKOTAAN,NONMAKANAN,2019,754067.0,754067.0,1
GORONTALO,PERKOTAAN,NONMAKANAN,2020,811910.0,811910.0,1
GORONTALO,PERKOTAAN,NONMAKANAN,2021,798884.0,798884.0,1
GORONTALO,PERKOTAAN,NONMAKANAN,2022,862767.0,862767.0,1
GORONTALO,PERKOTAAN,TOTAL,2007,406491.0,406491.0,0
GORONTALO,PERKOTAAN,TOTAL,2008,389240.0,389240.0,0
GORONTALO,PERKOTAAN,TOTAL,2009,399953.0,399953.0,0
GORONTALO,PERKOTAAN,TOTAL,2010,537502.0,537502.0,0
GORONTALO,PERKOTAAN,TOTAL,2011,675692.0,675692.0,1
GORONTALO,PERKOTAAN,TOTAL,2012,684933.0,684933.0,1
GORONTALO,PERKOTAAN,TOTAL,2013,740003.0,740003.0,1
GORONTALO,PERKOTAAN,TOTAL,2014,831346.0,831346.0,1
GORONTALO,PERKOTAAN,TOTAL,2015,942564.0,942564.0,1
GORONTALO,PERKOTAAN,TOTAL,2016,1026768.0,1026768.0,1
GORONTALO,PERKOTAAN,TOTAL,2017,1206425.0,1206425.0,1
GORONTALO,PERKOTAAN,TOTAL,2018,1155347.0,1155347.0,1
GORONTALO,PERKOTAAN,TOTAL,2019,1273536.0,1273536.0,1
GORONTALO,PERKOTAAN,TOTAL,2020,1344333.0,1344333.0,1
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2011,256106.0,256106.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2012,269533.0,269533.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2013,276334.0,276334.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2014,338353.0,338353.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2015,326512.0,326512.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2016,380934.0,380934.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2017,441998.0,441998.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2018,423925.0,423925.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2019,452958.0,452958.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2020,476069.0,476069.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2021,529729.0,529729.0,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2022,534461.0,534461.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2011,260141.0,260141.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2012,272686.0,272686.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2013,303937.0,303937.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2014,305658.0,305658.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2015,340889.0,340889.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2016,393591.0,393591.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2017,456383.0,456383.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2018,475801.0,475801.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2019,549905.0,549905.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2020,592212.0,592212.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2021,616060.0,616060.0,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2022,608535.0,608535.0,0
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2011,516247.0,516247.0,0
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2012,542220.0,542220.0,0
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2013,580271.0,580271.0,0
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2014,644011.0,644011.0,0
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2015,667401.0,667401.0,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2016,774525.0,774525.0,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2017,898382.0,898382.0,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2018,899727.0,899727.0,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2019,1002864.0,1002864.0,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2020,1068281.0,1068281.0,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2021,1145790.0,1145790.0,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2022,1142996.0,1142996.0,1
SULAWESI BARAT,PERDESAAN,MAKANAN,2007,140620.0,140620.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2008,155240.0,155240.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2009,175342.0,175342.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2010,210483.00000000006,210483.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2011,211666.0,211666.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2012,224338.0,224338.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2013,264810.0,264810.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2014,267869.0,267869.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2015,321635.0,321635.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2016,343144.0,343144.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2017,381140.0,381140.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2018,411814.0,411814.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2019,421338.0,421338.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2020,435461.0,435461.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2021,440991.0,440991.0,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2022,472671.0,472671.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2007,105724.0,105724.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2008,112470.0,112470.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2009,115859.0,115859.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2010,137736.0,137736.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2011,133665.0,133665.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2012,149377.0,149377.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2013,171941.0,171941.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2014,217856.0,217856.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2015,263154.0,263154.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2016,301160.0,301160.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2017,285572.0,285572.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2018,331560.0,331560.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2019,331956.0,331956.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2020,368095.0,368095.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2021,388794.0,388794.0,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2022,395286.0,395286.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2007,246345.0,246345.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2008,267710.0,267710.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2009,291201.0,291201.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2010,348219.0,348219.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2011,345331.0,345331.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2012,373715.0,373715.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2013,436751.0,436751.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2014,485725.0,485725.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2015,584789.0,584789.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2016,644304.0,644304.0,0
SULAWESI BARAT,PERDESAAN,TOTAL,2017,666712.0,666712.0,1
SULAWESI BARAT,PERDESAAN,TOTAL,2018,743375.0,743375.0,1
SULAWESI BARAT,PERDESAAN,TOTAL,2019,753295.0,753295.0,1
SULAWESI BARAT,PERDESAAN,TOTAL,2020,803556.0,803556.0,1
SULAWESI BARAT,PERDESAAN,TOTAL,2021,829785.0,829785.0,1
SULAWESI BARAT,PERDESAAN,TOTAL,2022,867958.0,867958.0,1
SULAWESI BARAT,PERKOTAAN,MAKANAN,2007,162826.0,162826.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2008,182489.0,182489.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2009,180629.0,180629.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2010,254171.0,254171.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2011,271260.0,271260.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2012,279027.0,279027.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2013,322191.0,322191.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2014,324124.0,324124.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2015,367632.0,367632.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2016,413761.0,413761.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2017,442691.0,442691.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2018,505349.0,505349.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2019,523244.0,523244.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2020,526949.0,526949.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2021,500120.0,500120.0,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2022,567136.0,567136.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2007,110203.0,110203.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2008,141728.0,141728.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2009,171992.0,171992.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2010,262174.0,262174.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2011,231118.0,231118.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2012,282739.0,282739.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2013,282775.0,282775.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2014,305705.0,305705.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2015,369746.0,369746.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2016,434140.0,434140.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2017,492846.0,492846.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2018,560624.0,560624.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2019,601146.0,601146.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2020,658711.0,658711.0,1
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2021,637081.0,637081.0,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2022,733418.0,733418.0,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2007,273029.0,273029.0,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2008,324217.0,324217.0,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2009,352621.0,352621.0,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2010,516345.0,516345.0,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2011,502377.0,502377.0,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2012,561766.0,561766.0,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2013,604966.0,604966.0,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2014,629829.0,629829.0,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2015,737378.0,737378.0,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2016,847901.0,847901.0,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2017,935537.0,935537.0,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2018,1065973.0,1065973.0,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2019,1124390.0,1124390.0,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2020,1185660.0,1185660.0,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2021,1137201.0,1137201.0,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2022,1300554.0,1300554.0,1
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,225501.0,225501.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,236901.0,236901.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,278355.0,278355.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,280751.0,280751.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,330890.0,330890.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,357586.0,357586.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,393942.0,393942.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,433929.0,433929.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,445426.0,445426.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,457059.0,457059.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,453030.0,453030.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,491876.0,491876.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,156289.0,156289.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,180012.0,180012.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,198103.0,198103.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,237973.0,237973.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,284601.0,284601.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,328356.0,328356.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,328683.0,328683.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,385717.0,385717.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,395586.0,395586.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,436701.0,436701.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,439349.0,439349.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,464029.0,464029.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2011,381790.0,381790.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2012,416912.0,416912.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2013,476458.0,476458.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2014,518724.0,518724.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2015,615491.0,615491.0,0
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2016,685941.0,685941.0,1
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2017,722625.0,722625.0,1
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2018,819646.0,819646.0,1
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2019,841013.0,841013.0,1
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2020,893760.0,893760.0,1
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2021,892380.0,892380.0,1
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2022,955905.0,955905.0,1
MALUKU,PERDESAAN,MAKANAN,2007,144773.0,144773.0,0
MALUKU,PERDESAAN,MAKANAN,2008,155561.0,155561.0,0
MALUKU,PERDESAAN,MAKANAN,2009,175256.0,175256.0,0
MALUKU,PERDESAAN,MAKANAN,2010,212195.0,212195.0,0
MALUKU,PERDESAAN,MAKANAN,2011,253671.0,253671.0,0
MALUKU,PERDESAAN,MAKANAN,2012,270796.0,270796.0,0
MALUKU,PERDESAAN,MAKANAN,2013,290663.0,290663.0,0
MALUKU,PERDESAAN,MAKANAN,2014,339778.0,339778.0,0
MALUKU,PERDESAAN,MAKANAN,2015,378946.0,378946.0,0
